model,disease,fold_id,uf,date,horizon_weeks,lower_95,lower_90,lower_80,lower_50,pred,upper_50,upper_80,upper_90,upper_95,observed_value,wis,dispersion,overprediction,underprediction,ae_median,coverage_50,coverage_80,coverage_90,coverage_95
climatological_quantile,chikungunya,1,2931350,2023-07-23,57,0.0,0.0,0.0,0.0,1.0,6.0,19.0,29.14999999999999,32.17499999999999,12,3.8137499999999998,2.4804166666666663,0.0,1.3333333333333333,11.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-07-30,58,0.0,0.0,0.0,0.0,1.0,6.0,17.200000000000003,19.649999999999963,32.17499999999999,20,7.034861111111118,3.22375,0.0,3.811111111111119,19.0,False,False,False,True
climatological_quantile,chikungunya,1,2931350,2023-08-06,59,0.0,0.0,0.0,0.0,1.0,5.25,13.400000000000006,19.0,19.32499999999998,10,2.963472222222222,1.9079166666666663,0.0,1.0555555555555556,9.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-08-13,60,0.0,0.0,0.0,0.0,1.0,5.0,13.300000000000004,17.099999999999994,19.0,2,0.98,0.98,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-08-20,61,0.0,0.0,0.0,0.0,0.0,3.5,8.500000000000007,16.049999999999997,17.049999999999997,5,1.5452777777777778,1.2119444444444445,0.0,0.3333333333333333,5.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-08-27,62,0.0,0.0,0.0,0.0,0.0,3.0,8.100000000000001,13.149999999999991,16.025,14,6.081805555555557,2.137361111111111,0.0,3.944444444444446,14.0,False,False,False,True
climatological_quantile,chikungunya,1,2931350,2023-09-03,63,0.0,0.0,0.0,0.0,0.0,3.0,8.100000000000001,11.099999999999994,13.074999999999996,7,2.2093055555555554,1.3204166666666666,0.0,0.8888888888888888,7.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-09-10,64,0.0,0.0,0.0,0.0,0.0,2.25,6.200000000000003,9.099999999999994,11.124999999999993,5,1.592361111111111,0.9812499999999998,0.0,0.6111111111111112,5.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-09-17,65,0.0,0.0,0.0,0.0,0.0,2.0,5.100000000000001,8.049999999999997,9.049999999999997,5,1.5863888888888888,0.9197222222222222,0.0,0.6666666666666666,5.0,False,True,True,True
climatological_quantile,chikungunya,1,2931350,2023-09-24,66,0.0,0.0,0.0,0.0,0.0,2.0,3.200000000000003,6.1499999999999915,9.049999999999997,9,4.778611111111112,1.3008333333333333,0.0,3.477777777777779,9.0,False,False,False,True
climatological_quantile,chikungunya,1,2931350,2023-10-01,67,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.049999999999997,6.124999999999993,9,5.673472222222225,1.2679166666666666,0.0,4.405555555555558,9.0,False,False,False,False
climatological_quantile,chikungunya,1,3119401,2022-10-09,16,0.0,0.0,0.0,0.0,1.0,2.25,6.0,7.0,7.224999999999987,1,0.3762499999999999,0.3762499999999999,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-10-16,17,0.0,0.0,0.0,0.0,1.0,2.0,6.0,6.049999999999997,7.224999999999987,0,0.46291666666666653,0.46291666666666653,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-10-23,18,0.0,0.0,0.0,0.0,1.0,2.0,5.100000000000001,6.049999999999997,7.224999999999987,0,0.44291666666666657,0.44291666666666657,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-10-30,19,0.0,0.0,0.0,0.0,0.5,2.0,5.100000000000001,6.099999999999994,8.199999999999989,2,0.5044444444444444,0.5044444444444444,0.0,0.0,1.5,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-11-06,20,0.0,0.0,0.0,0.0,0.5,2.0,6.100000000000001,8.099999999999994,10.149999999999991,0,0.44861111111111096,0.44861111111111096,0.0,0.0,0.5,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-11-13,21,0.0,0.0,0.0,0.0,1.0,2.25,7.100000000000001,10.049999999999997,11.049999999999997,1,0.4558333333333333,0.4558333333333333,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-11-20,22,0.0,0.0,0.0,0.0,0.5,2.25,7.100000000000001,10.049999999999997,11.049999999999997,0,0.5113888888888888,0.5113888888888888,0.0,0.0,0.5,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-11-27,23,0.0,0.0,0.0,0.0,0.0,2.25,8.200000000000003,10.049999999999997,11.049999999999997,4,1.313611111111111,0.9247222222222222,0.0,0.3888888888888889,4.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-12-04,24,0.0,0.0,0.0,0.0,0.0,6.0,10.0,10.049999999999997,11.049999999999997,7,1.728611111111111,1.5063888888888888,0.0,0.2222222222222222,7.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-12-11,25,0.0,0.0,0.0,0.0,0.0,4.5,9.100000000000001,10.049999999999997,11.049999999999997,4,1.0697222222222222,1.0697222222222222,0.0,0.0,4.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-12-18,26,0.0,0.0,0.0,0.0,0.0,2.5,8.100000000000001,10.0,10.049999999999997,2,0.7080555555555557,0.7080555555555557,0.0,0.0,2.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2022-12-25,27,0.0,0.0,0.0,0.0,0.0,2.0,8.7,10.0,10.349999999999994,2,0.6952777777777777,0.6952777777777777,0.0,0.0,2.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-01-01,28,0.0,0.0,0.0,0.0,0.0,1.0,6.0,15.75,31.375,5,1.9826388888888888,1.09375,0.0,0.8888888888888888,5.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-01-08,29,0.0,0.0,0.0,0.0,0.0,1.0,9.599999999999994,33.99999999999985,67.30000000000007,3,1.798333333333332,1.3538888888888876,0.0,0.4444444444444444,3.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-01-15,30,0.0,0.0,0.0,0.0,0.0,1.75,13.700000000000081,66.64999999999995,94.6499999999999,4,2.612500000000001,2.112500000000001,0.0,0.5,4.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-01-22,31,0.0,0.0,0.0,0.0,0.0,2.0,19.400000000000027,86.79999999999991,98.39999999999999,1,2.164444444444444,2.164444444444444,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-01-29,32,0.0,0.0,0.0,0.0,1.0,3.0,40.40000000000008,88.59999999999994,98.39999999999999,4,3.151111111111112,2.92888888888889,0.0,0.2222222222222222,3.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-02-05,33,0.0,0.0,0.0,0.0,1.0,4.0,45.80000000000009,89.59999999999995,98.39999999999999,1,2.782222222222224,2.782222222222224,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-02-12,34,0.0,0.0,0.0,0.0,1.0,4.0,45.80000000000009,89.59999999999995,98.39999999999999,3,3.0044444444444465,3.0044444444444465,0.0,0.0,2.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-02-19,35,0.0,0.0,0.0,0.0,1.0,3.0,45.80000000000009,94.39999999999993,121.49999999999997,0,3.0194444444444457,3.0194444444444457,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-02-26,36,0.0,0.0,0.0,0.0,1.0,4.0,45.80000000000009,114.39999999999986,157.29999999999995,3,3.6072222222222226,3.6072222222222226,0.0,0.0,2.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-03-05,37,0.0,0.0,0.0,0.0,1.0,5.0,50.00000000000009,153.5999999999999,249.19999999999987,0,4.591111111111112,4.591111111111112,0.0,0.0,1.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-03-12,38,0.0,0.0,0.0,0.0,1.0,5.0,78.80000000000015,239.39999999999972,348.09999999999985,6,7.400555555555554,7.178333333333332,0.0,0.2222222222222222,5.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-03-19,39,0.0,0.0,0.0,0.0,2.0,5.0,79.20000000000016,314.1999999999998,354.99999999999994,12,10.16777777777778,8.612222222222224,0.0,1.5555555555555556,10.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-03-26,40,0.0,0.0,0.0,0.0,2.0,5.0,160.20000000000036,351.9999999999999,418.2999999999999,13,13.072777777777784,11.295000000000007,0.0,1.7777777777777777,11.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-04-02,41,0.0,0.0,0.0,0.0,3.0,6.0,201.60000000000045,411.5999999999998,465.49999999999994,5,12.195000000000007,12.195000000000007,0.0,0.0,2.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-04-09,42,0.0,0.0,0.0,0.0,2.0,7.0,202.80000000000044,427.59999999999974,467.49999999999994,16,15.799444444444454,13.799444444444452,0.0,2.0,14.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-04-16,43,0.0,0.0,0.0,0.0,2.0,9.0,181.8000000000004,421.5999999999997,467.49999999999994,19,15.932777777777785,13.710555555555562,0.0,2.2222222222222223,17.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-04-23,44,0.0,0.0,0.0,0.0,2.0,11.0,183.0000000000004,420.99999999999966,467.49999999999994,35,20.952777777777786,15.619444444444452,0.0,5.333333333333333,33.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-04-30,45,0.0,0.0,0.0,0.0,2.0,11.0,173.40000000000035,318.5999999999999,432.99999999999983,38,20.410000000000007,14.410000000000005,0.0,6.0,36.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-05-07,46,0.0,0.0,0.0,0.0,2.0,13.0,128.20000000000024,288.99999999999994,321.79999999999995,23,13.125555555555561,10.90333333333334,0.0,2.2222222222222223,21.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-05-14,47,0.0,0.0,0.0,0.0,2.0,14.0,61.00000000000008,257.7999999999998,291.0,11,7.614444444444445,7.614444444444445,0.0,0.0,9.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-05-21,48,0.0,0.0,0.0,0.0,2.0,16.0,47.20000000000003,174.19999999999968,265.39999999999986,16,6.903333333333331,6.903333333333331,0.0,0.0,14.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-05-28,49,0.0,0.0,0.0,0.0,2.0,21.0,53.60000000000001,77.79999999999993,185.59999999999985,12,5.364444444444443,5.364444444444443,0.0,0.0,10.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-06-04,50,0.0,0.0,0.0,0.0,2.0,21.0,50.6,56.8,80.39999999999996,10,4.257777777777778,4.257777777777778,0.0,0.0,8.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-06-11,51,0.0,0.0,0.0,0.0,2.0,21.0,50.6,56.8,64.19999999999999,18,5.056666666666667,5.056666666666667,0.0,0.0,16.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-06-18,52,0.0,0.0,0.0,0.0,2.0,14.25,50.7,55.25000000000001,56.925,19,5.792916666666667,4.737361111111111,0.0,1.0555555555555556,17.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-06-25,53,0.0,0.0,0.0,0.0,1.0,9.0,48.00000000000004,51.0,56.699999999999974,7,3.1150000000000007,3.1150000000000007,0.0,0.0,6.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-07-02,54,0.0,0.0,0.0,0.0,0.5,8.75,39.9,50.74999999999998,51.0,12,4.22,3.4977777777777774,0.0,0.7222222222222222,11.5,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-07-09,55,0.0,0.0,0.0,0.0,1.0,8.0,23.0,46.0,51.0,7,2.4166666666666665,2.4166666666666665,0.0,0.0,6.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-07-16,56,0.0,0.0,0.0,0.0,0.0,8.0,21.200000000000003,40.29999999999998,46.12499999999999,5,2.1751388888888887,2.1751388888888887,0.0,0.0,5.0,True,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-07-23,57,0.0,0.0,0.0,0.0,0.0,4.25,16.500000000000007,23.84999999999995,40.14999999999999,5,1.813055555555555,1.6463888888888885,0.0,0.16666666666666666,5.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-07-30,58,0.0,0.0,0.0,0.0,0.0,4.25,12.400000000000006,21.099999999999994,23.574999999999967,5,1.5993055555555555,1.4326388888888888,0.0,0.16666666666666666,5.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-08-06,59,0.0,0.0,0.0,0.0,0.0,4.0,12.0,16.249999999999986,21.049999999999997,8,2.564166666666667,1.6752777777777774,0.0,0.8888888888888888,8.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-08-13,60,0.0,0.0,0.0,0.0,0.5,2.25,9.300000000000004,16.14999999999999,19.099999999999994,9,3.0616666666666665,1.5616666666666665,0.0,1.5,8.5,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-08-20,61,0.0,0.0,0.0,0.0,0.5,2.0,11.100000000000001,13.149999999999991,16.074999999999996,6,2.0931944444444444,1.2043055555555555,0.0,0.8888888888888888,5.5,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-08-27,62,0.0,0.0,0.0,0.0,0.0,2.25,9.200000000000003,12.049999999999997,13.149999999999991,4,1.3697222222222223,0.9808333333333334,0.0,0.3888888888888889,4.0,False,True,True,True
climatological_quantile,chikungunya,1,3119401,2023-09-03,63,0.0,0.0,0.0,0.0,0.5,3.25,9.200000000000003,13.099999999999994,15.099999999999994,10,3.347777777777777,1.67,0.0,1.6777777777777771,9.5,False,False,True,True
climatological_quantile,chikungunya,1,3119401,2023-09-10,64,0.0,0.0,0.0,0.0,0.5,4.0,7.400000000000006,13.099999999999994,15.099999999999994,12,4.693888888888889,1.8938888888888887,0.0,2.799999999999999,11.5,False,False,True,True
climatological_quantile,chikungunya,1,3119401,2023-09-17,65,0.0,0.0,0.0,0.0,0.5,4.0,7.0,11.099999999999994,13.049999999999997,15,7.706944444444446,2.184722222222222,0.0,5.522222222222224,14.5,False,False,False,False
climatological_quantile,chikungunya,1,3119401,2023-09-24,66,0.0,0.0,0.0,0.0,1.0,4.0,6.100000000000001,7.0,7.199999999999989,17,11.964444444444446,2.253333333333333,0.0,9.711111111111114,16.0,False,False,False,False
climatological_quantile,chikungunya,1,3119401,2023-10-01,67,0.0,0.0,0.0,0.0,1.0,4.0,6.0,7.0,7.199999999999989,20,14.98444444444445,2.5844444444444443,0.0,12.400000000000002,19.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-10-09,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999716,1.0,1,0.7727777777777783,0.11722222222222219,0.0,0.6555555555555562,1.0,False,False,False,True
climatological_quantile,chikungunya,1,3143302,2022-10-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.1111111111111111,0.0,0.8888888888888888,1.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-10-23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.1111111111111111,0.0,0.8888888888888888,1.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-10-30,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,2,1.9945833333333336,0.2223611111111111,0.0,1.7722222222222226,2.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-11-06,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,3,2.9945833333333334,0.33347222222222217,0.0,2.6611111111111114,3.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-11-13,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,2,1.9945833333333336,0.2223611111111111,0.0,1.7722222222222226,2.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-11-20,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999716,1.0,1,0.7727777777777783,0.11722222222222219,0.0,0.6555555555555562,1.0,False,False,False,True
climatological_quantile,chikungunya,1,3143302,2022-11-27,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0249999999999986,4,3.5668055555555562,0.46124999999999994,0.0,3.105555555555556,4.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-12-04,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999972,2.0249999999999986,6,5.339583333333334,0.6895833333333333,0.0,4.650000000000001,6.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-12-11,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999972,2.0249999999999986,7,6.339583333333334,0.8006944444444444,0.0,5.53888888888889,7.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-12-18,26,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0499999999999972,2.0249999999999986,12,11.319583333333334,1.3584722222222223,0.0,9.961111111111112,12.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2022-12-25,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3499999999999979,2.174999999999997,42,41.243750000000006,4.69375,0.0,36.550000000000004,42.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-01-01,28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,2.125,107,106.07569444444445,11.936805555555557,0.0,94.13888888888889,107.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-01-08,29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1999999999999957,2.1000000000000014,165,164.09166666666667,18.380555555555553,0.0,145.7111111111111,165.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-01-15,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1499999999999986,3.0,268,266.6961111111111,29.84055555555555,0.0,236.85555555555553,268.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-01-22,31,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,3.0,3.8999999999999986,413,411.20166666666665,45.97944444444445,0.0,365.22222222222223,413.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-01-29,32,0.0,0.0,0.0,0.0,0.0,0.0,2.6000000000000014,3.799999999999997,4.899999999999999,770,767.6161111111111,85.68277777777777,0.0,681.9333333333334,770.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-02-05,33,0.0,0.0,0.0,0.0,0.0,0.0,3.6000000000000014,5.0,9.499999999999993,1101,1097.1661111111111,122.52166666666666,0.0,974.6444444444444,1101.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-02-12,34,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.599999999999994,10.899999999999999,1253,1247.4450000000002,139.55611111111114,0.0,1107.888888888889,1253.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-02-19,35,0.0,0.0,0.0,0.0,0.0,1.0,7.600000000000001,10.799999999999997,19.999999999999986,1605,1596.6999999999998,178.7888888888889,0.0,1417.9111111111113,1605.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-02-26,36,0.0,0.0,0.0,0.0,0.0,1.0,10.600000000000001,20.19999999999999,26.39999999999999,1368,1355.728888888889,152.6622222222222,0.0,1203.0666666666666,1368.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-03-05,37,0.0,0.0,0.0,0.0,0.0,1.0,14.600000000000009,25.799999999999983,71.09999999999994,1185,1161.0616666666667,132.72833333333335,0.0,1028.3333333333333,1185.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-03-12,38,0.0,0.0,0.0,0.0,0.0,1.0,14.600000000000009,66.19999999999986,86.79999999999998,1003,967.1311111111112,113.04222222222222,0.0,854.088888888889,1003.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-03-19,39,0.0,0.0,0.0,0.0,0.0,1.0,23.000000000000014,85.59999999999997,182.49999999999986,678,615.6205555555556,77.865,0.0,537.7555555555556,678.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-03-26,40,0.0,0.0,0.0,0.0,0.0,1.0,52.400000000000084,147.99999999999977,189.99999999999994,415,331.94222222222226,50.03111111111111,0.0,281.91111111111115,415.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-04-02,41,0.0,0.0,0.0,0.0,0.0,1.0,56.000000000000114,173.39999999999998,191.29999999999998,231,141.57833333333332,29.956111111111113,0.0,111.6222222222222,231.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-04-09,42,0.0,0.0,0.0,0.0,0.0,1.0,85.20000000000019,173.39999999999998,191.29999999999998,258,162.7383333333333,33.605,0.0,129.13333333333333,258.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-04-16,43,0.0,0.0,0.0,0.0,0.0,0.0,62.40000000000014,158.39999999999992,174.7,128,61.36166666666664,18.339444444444446,0.0,43.02222222222219,128.0,False,False,True,True
climatological_quantile,chikungunya,1,3143302,2023-04-23,44,0.0,0.0,0.0,0.0,0.0,0.0,45.0000000000001,132.3999999999999,160.69999999999996,111,55.03055555555554,15.697222222222223,0.0,39.33333333333331,111.0,False,False,True,True
climatological_quantile,chikungunya,1,3143302,2023-04-30,45,0.0,0.0,0.0,0.0,0.0,1.0,44.4000000000001,96.19999999999992,136.19999999999993,102,50.73444444444444,14.201111111111112,0.0,36.53333333333333,102.0,False,False,False,True
climatological_quantile,chikungunya,1,3143302,2023-05-07,46,0.0,0.0,0.0,0.0,0.0,1.0,35.40000000000008,72.8,99.09999999999997,77,37.823888888888874,10.757222222222223,0.0,27.06666666666665,77.0,False,False,False,True
climatological_quantile,chikungunya,1,3143302,2023-05-14,47,0.0,0.0,0.0,0.0,0.0,0.0,28.80000000000006,68.99999999999996,72.9,73,36.87833333333333,9.922777777777778,0.0,26.95555555555555,73.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-05-21,48,0.0,0.0,0.0,0.0,0.0,0.0,16.20000000000003,54.79999999999997,70.49999999999997,45,22.76055555555555,6.360555555555556,0.0,16.39999999999999,45.0,False,False,True,True
climatological_quantile,chikungunya,1,3143302,2023-05-28,49,0.0,0.0,0.0,0.0,0.0,0.0,12.600000000000023,41.79999999999994,55.899999999999984,31,15.477222222222217,4.499444444444444,0.0,10.977777777777773,31.0,False,False,True,True
climatological_quantile,chikungunya,1,3143302,2023-06-04,50,0.0,0.0,0.0,0.0,0.0,0.0,9.000000000000014,23.799999999999983,43.89999999999997,18,8.70833333333333,2.708333333333334,0.0,5.9999999999999964,18.0,False,False,True,True
climatological_quantile,chikungunya,1,3143302,2023-06-11,51,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000011,17.799999999999983,24.39999999999999,23,13.106666666666667,3.0177777777777783,0.0,10.08888888888889,23.0,False,False,False,True
climatological_quantile,chikungunya,1,3143302,2023-06-18,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.400000000000006,18.549999999999983,28,21.16305555555556,3.374166666666666,0.0,17.78888888888889,28.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-06-25,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.199999999999989,12.799999999999983,29,24.29555555555556,3.4066666666666667,0.0,20.888888888888896,29.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-07-02,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999999999957,8.800000000000011,22,19.892777777777773,2.503888888888889,0.0,17.38888888888889,22.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-07-09,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,18.783333333333335,2.1166666666666667,0.0,16.666666666666668,19.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-07-16,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,16,15.994583333333335,1.7779166666666666,0.0,14.216666666666667,16.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-07-23,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,13,12.994583333333333,1.4445833333333333,0.0,11.55,13.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-07-30,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,8,7.994583333333334,0.8890277777777779,0.0,7.105555555555556,8.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-08-06,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17.0,1.8888888888888888,0.0,15.11111111111111,17.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-08-13,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,9,8.994583333333333,1.000138888888889,0.0,7.9944444444444445,9.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-08-20,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02499999999999858,10,9.994583333333333,1.11125,0.0,8.883333333333333,10.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-08-27,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04999999999999716,1.0,5,4.772777777777778,0.5616666666666666,0.0,4.211111111111112,5.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-09-03,63,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0,1.0,7,6.5522222222222215,0.7966666666666666,0.0,5.7555555555555555,7.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-09-10,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6,5.372222222222222,0.7055555555555555,0.0,4.666666666666667,6.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-09-17,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,2.372222222222222,0.3722222222222223,0.0,2.0,3.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-09-24,66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3,2.372222222222222,0.3722222222222223,0.0,2.0,3.0,False,False,False,False
climatological_quantile,chikungunya,1,3143302,2023-10-01,67,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0,1.0,3,2.5522222222222215,0.3522222222222223,0.0,2.1999999999999997,3.0,False,False,False,False
climatological_quantile,chikungunya,1,4104808,2022-10-09,16,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,2.0,2.0249999999999986,0,0.03569444444444447,0.03569444444444447,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,4104808,2022-10-16,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0249999999999986,0,0.05569444444444444,0.05569444444444444,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,4104808,2022-10-23,18,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0499999999999972,2.0249999999999986,0,0.02513888888888889,0.02513888888888889,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,4104808,2022-10-30,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0499999999999972,2.0249999999999986,0,0.022916666666666634,0.022916666666666634,0.0,0.0,0.0,True,True,True,True
climatological_quantile,chikungunya,1,4104808,2022-11-06,20,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000000000142,1.0,1.0249999999999986,0,0.019027777777777803,0.019027777777777803,0.0,0.0,0.0,True,True,True,True
